"","CST","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","DewPointC","MeanDew.PointC","Min.DewpointC","Max.Humidity","Mean.Humidity","MinHumidity","Max.Sea.Level.PressurehPa","Mean.Sea.Level.PressurehPa","Min.SeaLevel.PressurehPa","MaxVisibilityKm","Mean.VisibilityKm","MinVisibilitykM","Max.Wind.SpeedKm.h","Mean.Wind.SpeedKm.h","Max.GustSpeedKm.h","Precipitationmm","CloudCover","Events","WindDirDegrees"
"4863","2013-8-31",23,18,14,13,11,9,86,62,40,1017,1012,1008,NA,NA,NA,35,16,47,0,NA,NA,306
"4864","2013-9-1",22,18,12,13,12,9,96,73,43,1021,1019,1017,NA,NA,NA,19,11,NA,0,NA,NA,78
"4865","2013-9-2",30,20,10,14,11,8,94,63,25,1018,1015,1012,NA,NA,NA,21,14,NA,0,NA,NA,149
"4866","2013-9-3",29,20,11,13,12,9,94,61,23,1020,1015,1012,NA,NA,NA,27,13,29,0,NA,NA,68
"4867","2013-9-4",26,20,13,13,12,8,85,62,35,1022,1020,1019,NA,NA,NA,29,19,35,0,NA,NA,126
"4868","2013-9-5",33,23,13,18,14,11,87,63,34,1020,1016,1012,NA,NA,NA,19,14,27,0,NA,NA,151
"4869","2013-9-6",29,23,17,20,17,13,92,73,46,1016,1013,1011,NA,NA,NA,26,11,NA,4.06,NA,NA,22
"4870","2013-9-7",20,17,13,14,12,11,84,71,50,1023,1021,1017,NA,NA,NA,26,16,NA,0,NA,NA,82
"4871","2013-9-8",19,16,13,15,13,12,93,81,67,1020,1015,1010,NA,NA,NA,26,13,NA,3.05,NA,NA,111
"4872","2013-9-9",17,15,13,16,14,12,97,94,89,1011,1009,1008,NA,NA,NA,13,5,NA,4.06,NA,NA,20
"4873","2013-9-10",25,18,11,14,11,6,97,69,27,1016,1013,1011,NA,NA,NA,32,13,40,0,NA,NA,280
"4874","2013-9-11",24,16,7,9,6,3,88,58,19,1026,1022,1017,NA,NA,NA,26,13,45,0,NA,NA,330
"4875","2013-9-12",23,14,4,8,6,3,91,62,23,1029,1026,1021,NA,NA,NA,16,5,NA,0,NA,NA,200
"4876","2013-9-13",30,19,8,13,10,7,90,64,28,1021,1014,1008,NA,NA,NA,19,14,29,0,NA,NA,164
"4877","2013-9-14",23,17,9,12,8,3,94,60,23,1022,1013,1007,NA,NA,NA,35,16,47,0,NA,NA,52
"4878","2013-9-15",20,11,2,6,4,1,97,65,24,1028,1026,1023,NA,NA,NA,26,14,37,0,NA,NA,129
"4879","2013-9-16",25,16,6,12,8,4,90,65,33,1023,1015,1007,NA,NA,NA,40,24,53,0,NA,NA,150
"4880","2013-9-17",29,21,12,13,9,4,92,57,20,1007,1005,1003,NA,NA,NA,21,16,NA,0,NA,NA,190
"4881","2013-9-18",18,14,11,13,11,9,94,84,47,1007,1004,1002,NA,NA,NA,29,16,39,5.08,NA,NA,36
"4882","2013-9-19",11,7,2,11,6,2,97,85,55,1019,1014,1007,NA,NA,NA,39,24,50,2.03,NA,NA,317
"4883","2013-9-20",17,8,-2,4,2,-2,98,70,30,1020,1017,1014,NA,NA,NA,16,6,NA,0,NA,NA,250
"4884","2013-9-21",23,14,5,8,6,3,89,63,33,1013,1008,1003,NA,NA,NA,37,23,53,0,NA,NA,132
"4885","2013-9-22",22,15,8,11,8,7,91,72,43,1003,1001,998,NA,NA,NA,24,18,NA,0,NA,NA,99
"4886","2013-9-23",20,13,7,11,7,3,93,65,23,1006,1003,999,NA,NA,NA,14,10,NA,0,NA,NA,280
"4887","2013-9-24",21,14,7,5,2,-1,73,51,19,1011,1009,1007,NA,NA,NA,19,11,32,0,NA,NA,229
"4888","2013-9-25",19,14,9,11,8,5,95,73,50,1007,1003,1000,NA,NA,NA,27,16,NA,1.02,NA,NA,162
"4889","2013-9-26",12,10,8,9,8,6,98,89,76,1010,1004,1002,NA,NA,NA,32,18,47,2.03,NA,NA,281
"4890","2013-9-27",13,9,3,7,6,2,93,77,49,1012,1011,1010,NA,NA,NA,21,14,32,0,NA,NA,279
"4891","2013-9-28",18,9,-1,3,0,-3,98,62,17,1008,1006,1005,NA,NA,NA,21,10,29,0,NA,NA,216
"4892","2013-9-29",23,13,3,6,3,-1,86,53,17,1005,999,995,NA,NA,NA,29,16,45,0,NA,NA,204
"4893","2013-9-30",20,13,6,4,1,-2,69,45,18,998,997,995,NA,NA,NA,21,14,35,0,NA,NA,235
"4894","2013-10-1",17,11,6,2,-1,-4,70,43,15,1011,1006,998,NA,NA,NA,37,23,52,0,NA,NA,260
"4895","2013-10-2",15,8,0,1,-2,-4,87,55,22,1019,1015,1011,NA,NA,NA,24,13,40,0,NA,NA,289
"4896","2013-10-3",8,3,-3,3,1,-3,99,82,56,1029,1024,1019,NA,NA,NA,23,11,NA,0,NA,NA,334
"4897","2013-10-4",9,3,-3,1,-3,-4,92,65,32,1034,1031,1029,NA,NA,NA,23,13,34,0,NA,NA,10
"4898","2013-10-5",12,2,-8,-2,-4,-8,93,65,30,1029,1024,1018,NA,NA,NA,11,8,NA,0,NA,NA,208
"4899","2013-10-6",19,8,-3,3,0,-4,92,60,29,1018,1016,1014,NA,NA,NA,27,10,37,0,NA,NA,297
"4900","2013-10-7",23,12,2,4,2,0,90,54,25,1014,1008,1001,NA,NA,NA,32,14,37,0,NA,NA,161
"4901","2013-10-8",18,11,3,1,0,-1,75,45,21,1011,1005,1001,NA,NA,NA,26,11,42,0,NA,NA,271
"4902","2013-10-9",13,7,-1,2,0,-2,94,68,35,1021,1017,1012,NA,NA,NA,23,11,NA,0,NA,NA,309
"4903","2013-10-10",18,10,1,6,3,1,93,65,27,1016,1010,1007,NA,NA,NA,29,18,39,0,NA,NA,136
"4904","2013-10-11",9,7,4,6,3,-2,92,73,49,1008,1006,1004,NA,NA,NA,42,19,58,0,NA,NA,323
"4905","2013-10-12",11,6,-2,-1,-3,-6,88,56,29,1024,1017,1009,NA,NA,NA,37,29,48,0,NA,NA,303
"4906","2013-10-13",12,3,-6,-2,-6,-8,92,60,24,1029,1027,1025,NA,NA,NA,14,6,NA,0,NA,NA,289
"4907","2013-10-14",12,4,-4,-3,-4,-6,89,59,22,1030,1029,1027,NA,NA,NA,19,11,NA,0,NA,NA,32
"4908","2013-10-15",13,2,-8,-2,-6,-9,90,58,22,1029,1024,1015,NA,NA,NA,19,10,35,0,NA,NA,286
"4909","2013-10-16",11,6,1,2,-2,-4,80,61,43,1019,1015,1013,NA,NA,NA,35,14,35,0,NA,NA,304
"4910","2013-10-17",9,1,-7,-1,-3,-7,94,69,30,1021,1019,1018,NA,NA,NA,24,14,34,0,NA,NA,297
"4911","2013-10-18",9,3,-2,1,-1,-2,92,72,43,1017,1014,1011,NA,NA,NA,35,16,45,0,NA,NA,301
"4912","2013-10-19",12,7,1,6,1,-1,94,74,41,1011,1007,1004,NA,NA,NA,29,11,39,1.02,NA,NA,205
"4913","2013-10-20",3,1,-3,4,-2,-6,98,81,57,1019,1015,1006,NA,NA,NA,34,21,45,0,NA,NA,359
"4914","2013-10-21",-1,-3,-5,-1,-3,-6,100,93,77,1018,1016,1014,NA,NA,NA,23,11,NA,0.51,NA,NA,140
"4915","2013-10-22",1,-1,-3,1,-1,-3,100,95,88,1022,1020,1018,NA,NA,NA,11,6,NA,0.25,NA,NA,65
"4916","2013-10-23",6,1,-4,0,-2,-4,100,83,55,1027,1025,1020,NA,NA,NA,23,11,NA,0,NA,NA,325
"4917","2013-10-24",4,-2,-7,-1,-3,-7,99,87,65,1030,1027,1019,NA,NA,NA,24,11,NA,0,NA,NA,281
"4918","2013-10-25",12,4,-4,2,-1,-6,93,71,37,1024,1017,1013,NA,NA,NA,48,23,64,0,NA,NA,298
"4919","2013-10-26",12,2,-8,1,-4,-9,95,67,33,1027,1020,1011,NA,NA,NA,19,11,NA,0,NA,NA,256
"4920","2013-10-27",2,-2,-8,1,-4,-10,87,70,57,1035,1021,1010,NA,NA,NA,29,16,39,0,NA,NA,33
"4921","2013-10-28",-3,-6,-10,-8,-9,-11,92,77,59,1039,1036,1033,NA,NA,NA,16,11,NA,0,NA,NA,90
"4922","2013-10-29",3,-4,-11,-3,-7,-12,95,82,58,1032,1024,1017,NA,NA,NA,23,13,NA,0,NA,NA,159
"4923","2013-10-30",9,1,-7,-1,-3,-6,98,75,48,1016,1010,1004,NA,NA,NA,21,11,34,0,NA,NA,219
"4924","2013-10-31",11,3,-4,3,-2,-4,90,70,42,1004,1002,1001,NA,NA,NA,32,13,40,0,NA,NA,299
"4925","2013-11-1",9,4,-1,3,1,-3,95,77,52,1016,1011,1002,NA,NA,NA,37,29,52,0,NA,NA,305
"4926","2013-11-2",12,2,-7,-1,-4,-9,89,62,32,1017,1013,1006,NA,NA,NA,27,10,NA,0,NA,NA,182
"4927","2013-11-3",8,4,2,3,-1,-3,79,67,41,1004,1002,1000,NA,NA,NA,34,21,45,0,NA,NA,177
"4928","2013-11-4",-3,-5,-8,1,-6,-9,94,81,64,1019,1010,1002,NA,NA,NA,50,32,66,0.25,NA,NA,289
"4929","2013-11-5",-1,-5,-9,-7,-9,-11,90,78,55,1023,1021,1019,NA,NA,NA,32,19,45,0,NA,NA,310
"4930","2013-11-6",-3,-8,-14,-7,-11,-14,90,75,45,1025,1022,1019,NA,NA,NA,16,11,NA,0,NA,NA,6
"4931","2013-11-7",6,-2,-9,-3,-6,-9,93,74,46,1026,1022,1013,NA,NA,NA,21,11,NA,0,NA,NA,248
"4932","2013-11-8",6,2,-2,2,-1,-4,96,80,59,1012,1006,1002,NA,NA,NA,40,26,60,0,NA,NA,156
"4933","2013-11-9",-2,-6,-9,-3,-6,-11,93,81,66,1026,1021,1011,NA,NA,NA,40,31,52,0,NA,NA,304
"4934","2013-11-10",-4,-11,-18,-4,-12,-21,93,75,49,1037,1028,1021,NA,NA,NA,32,18,39,0,NA,NA,338
"4935","2013-11-11",-4,-13,-22,-14,-19,-24,87,72,38,1042,1040,1037,NA,NA,NA,14,8,NA,0,NA,NA,205
"4936","2013-11-12",11,-1,-13,-1,-7,-14,93,79,46,1037,1028,1016,NA,NA,NA,23,14,34,0,NA,NA,167
"4937","2013-11-13",12,4,-3,3,1,-3,97,69,38,1015,1013,1012,NA,NA,NA,26,14,37,3.05,NA,NA,286
"4938","2013-11-14",3,0,-3,3,-1,-4,100,94,83,1013,1010,1006,NA,NA,NA,27,11,37,0.51,NA,NA,265
"4939","2013-11-15",8,1,-5,-1,-3,-5,97,79,48,1005,998,994,NA,NA,NA,19,11,29,0,NA,NA,224
"4940","2013-11-16",0,-2,-6,0,-2,-6,100,98,93,1000,995,993,NA,NA,NA,29,11,40,2.03,NA,NA,84
"4941","2013-11-17",-6,-8,-9,-6,-8,-9,96,92,80,1017,1010,1001,NA,NA,NA,27,16,32,0.51,NA,NA,33
"4942","2013-11-18",-3,-12,-21,-4,-10,-21,96,91,80,1019,1016,1012,NA,NA,NA,26,13,NA,0,NA,NA,143
"4943","2013-11-19",1,-4,-11,-2,-7,-12,95,88,77,1011,1005,1001,NA,NA,NA,39,23,52,3.81,NA,NA,161
"4944","2013-11-20",-13,-18,-23,-13,-18,-26,87,84,75,1035,1023,1010,NA,NA,NA,35,29,45,0,NA,NA,318
"4945","2013-11-21",-7,-18,-28,-13,-21,-30,85,75,62,1038,1035,1031,NA,NA,NA,24,11,NA,3.05,NA,NA,222
"4946","2013-11-22",-18,-23,-28,-12,-23,-31,90,79,67,1050,1043,1032,NA,NA,NA,24,14,NA,0,NA,NA,334
"4947","2013-11-23",-9,-20,-31,-12,-21,-33,88,81,67,1049,1040,1023,NA,NA,NA,29,13,NA,10.92,NA,NA,150
"4948","2013-11-24",4,-6,-14,-1,-6,-11,89,79,65,1022,1015,1013,NA,NA,NA,34,19,47,6.6,NA,NA,256
"4949","2013-11-25",-4,-10,-16,-6,-8,-17,92,83,71,1032,1024,1017,NA,NA,NA,34,27,45,0,NA,NA,307
"4950","2013-11-26",-7,-14,-22,-11,-15,-23,95,84,71,1037,1032,1021,NA,NA,NA,37,13,NA,11.68,NA,NA,216
"4951","2013-11-27",-4,-9,-13,-6,-8,-12,93,84,65,1027,1020,1015,NA,NA,NA,37,24,48,4.32,NA,NA,304
"4952","2013-11-28",-6,-8,-10,-8,-10,-11,91,85,75,1030,1027,1022,NA,NA,NA,32,18,NA,5.33,NA,NA,111
"4953","2013-11-29",-3,-7,-10,-4,-7,-10,96,89,80,1021,1018,1017,NA,NA,NA,29,19,NA,4.06,NA,NA,199
"4954","2013-11-30",-6,-10,-15,-5,-11,-14,97,93,88,1025,1023,1020,NA,NA,NA,19,6,NA,0,NA,NA,323
"4955","2013-12-1",-5,-8,-12,-6,-7,-12,99,95,90,1023,1014,1007,NA,NA,NA,24,18,32,0.25,NA,NA,132
"4956","2013-12-2",-7,-8,-9,-6,-8,-11,98,91,84,1018,1010,1006,NA,NA,NA,34,24,47,0.76,NA,NA,79
"4957","2013-12-3",-14,-16,-17,-12,-16,-18,88,84,73,1026,1023,1018,NA,NA,NA,32,26,40,0,NA,NA,15
"4958","2013-12-4",-17,-21,-26,-17,-22,-29,87,83,73,1027,1026,1025,NA,NA,NA,34,24,NA,2.03,NA,NA,320
"4959","2013-12-5",-21,-24,-28,-23,-27,-31,84,79,68,1034,1029,1026,NA,NA,NA,35,21,42,0,NA,NA,307
"4960","2013-12-6",-27,-30,-33,-30,-32,-35,78,74,59,1040,1038,1035,NA,NA,NA,24,16,NA,0,NA,NA,295
"4961","2013-12-7",-25,-29,-33,-30,-33,-37,78,71,50,1040,1036,1029,NA,NA,NA,19,13,NA,5.84,NA,NA,248
"4962","2013-12-8",-20,-27,-33,-24,-28,-36,82,75,59,1028,1022,1019,NA,NA,NA,34,16,NA,0,NA,NA,242
"4963","2013-12-9",-17,-23,-30,-19,-26,-33,84,80,67,1023,1016,1008,NA,NA,NA,29,13,40,0,NA,NA,264
"4964","2013-12-10",-13,-20,-28,-13,-23,-31,89,78,62,1034,1023,1013,NA,NA,NA,37,18,52,0,NA,NA,298
"4965","2013-12-11",-17,-26,-34,-19,-27,-37,87,79,65,1034,1028,1023,NA,NA,NA,16,10,NA,0.25,NA,NA,193
"4966","2013-12-12",-14,-18,-22,-16,-17,-19,90,83,67,1025,1024,1023,NA,NA,NA,23,11,NA,0.25,NA,NA,69
"4967","2013-12-13",-20,-21,-22,-18,-23,-25,94,80,64,1029,1027,1024,NA,NA,NA,34,24,NA,0.51,NA,NA,118
"4968","2013-12-14",-18,-20,-22,-20,-22,-24,91,80,63,1028,1026,1021,NA,NA,NA,26,14,NA,1.02,NA,NA,137
"4969","2013-12-15",-2,-15,-19,-3,-17,-21,95,86,74,1021,1014,1010,NA,NA,NA,37,29,45,0.25,NA,NA,143
"4970","2013-12-16",0,-8,-17,-2,-6,-9,85,75,52,1018,1014,1010,NA,NA,NA,39,29,53,0,NA,NA,292
"4971","2013-12-17",-8,-12,-16,-8,-12,-18,90,83,71,1022,1016,1005,NA,NA,NA,37,24,50,13.97,NA,NA,195
"4972","2013-12-18",-2,-11,-21,-3,-13,-24,94,86,69,1025,1011,1002,NA,NA,NA,45,18,53,0,NA,NA,315
"4973","2013-12-19",-21,-24,-28,-23,-26,-31,87,79,66,1030,1027,1022,NA,NA,NA,19,13,NA,4.57,NA,NA,295
"4974","2013-12-20",-18,-23,-28,-21,-26,-29,89,80,67,1021,1015,1012,NA,NA,NA,16,11,NA,12.7,NA,NA,129
"4975","2013-12-21",-21,-24,-27,-23,-26,-29,88,80,69,1027,1021,1014,NA,NA,NA,23,14,NA,1.02,NA,NA,108
"4976","2013-12-22",-24,-28,-34,-26,-31,-38,84,77,64,1038,1032,1027,NA,NA,NA,11,6,NA,0.25,NA,NA,339
"4977","2013-12-23",-15,-26,-37,-17,-29,-40,85,76,52,1039,1029,1014,NA,NA,NA,50,16,61,25.15,NA,NA,158
"4978","2013-12-24",-2,-14,-27,-3,-7,-16,96,87,75,1019,1016,1012,NA,NA,NA,35,19,32,1.52,NA,NA,281
"4979","2013-12-25",-4,-7,-9,-5,-7,-9,100,90,80,1024,1021,1015,NA,NA,NA,42,21,53,11.43,NA,NA,292
"4980","2013-12-26",-1,-6,-9,-2,-6,-10,100,90,70,1018,1015,1010,NA,NA,NA,40,18,45,0.25,NA,NA,194
"4981","2013-12-27",3,-3,-9,0,-3,-4,99,88,74,1016,1011,1006,NA,NA,NA,21,13,NA,10.41,NA,NA,239
"4982","2013-12-28",-16,-19,-23,-3,-19,-26,97,86,71,1038,1026,1005,NA,NA,NA,50,27,66,0.51,NA,NA,360
"4983","2013-12-29",-16,-22,-29,-17,-23,-31,89,83,70,1038,1028,1018,NA,NA,NA,19,11,NA,0.51,NA,NA,149
"4984","2013-12-30",-19,-23,-28,-19,-26,-31,88,81,68,1030,1026,1019,NA,NA,NA,19,14,NA,0.25,NA,NA,333
"4985","2013-12-31",-23,-27,-30,-26,-29,-33,80,77,66,1030,1029,1028,NA,NA,NA,23,8,NA,0,NA,NA,99
"4986","2014-1-1",-20,-23,-27,-25,-26,-29,82,78,62,1034,1032,1028,NA,NA,NA,21,13,NA,0.25,NA,NA,103
"4987","2014-1-2",-11,-22,-32,-12,-23,-34,96,83,64,1034,1024,1006,NA,NA,NA,37,14,47,0.25,NA,NA,142
"4988","2014-1-3",-4,-12,-19,-4,-10,-20,100,93,87,1016,1001,992,NA,NA,NA,48,18,58,2.03,NA,NA,33
"4989","2014-1-4",-23,-26,-27,-22,-27,-31,89,79,68,1030,1026,1017,NA,NA,NA,35,29,42,0.25,NA,NA,307
"4990","2014-1-5",-26,-30,-34,-29,-34,-38,81,71,48,1042,1039,1031,NA,NA,NA,45,31,58,4.06,NA,NA,310
"4991","2014-1-6",-21,-28,-34,-23,-33,-37,84,72,54,1040,1032,1021,NA,NA,NA,24,16,NA,0.51,NA,NA,263
"4992","2014-1-7",-21,-26,-33,-23,-27,-36,89,80,68,1030,1026,1021,NA,NA,NA,19,13,NA,0.25,NA,NA,345
"4993","2014-1-8",-11,-24,-37,-12,-28,-41,92,79,55,1031,1024,1010,NA,NA,NA,37,11,NA,0.25,NA,NA,153
"4994","2014-1-9",-9,-17,-25,-10,-13,-18,99,92,84,1009,1004,1001,NA,NA,NA,26,14,NA,9.65,NA,NA,151
"4995","2014-1-10",-6,-10,-14,-7,-8,-12,100,94,83,1005,1000,998,NA,NA,NA,24,13,NA,0.25,NA,NA,294
"4996","2014-1-11",4,-8,-18,0,-9,-17,100,90,66,1007,1000,986,NA,NA,NA,39,13,40,21.34,NA,NA,205
"4997","2014-1-12",-1,-8,-15,-2,-7,-17,100,82,55,1007,995,986,NA,NA,NA,47,27,60,0,NA,NA,297
"4998","2014-1-13",-3,-11,-19,-5,-12,-20,91,87,80,1015,1005,999,NA,NA,NA,53,19,64,5.08,NA,NA,188
"4999","2014-1-14",-9,-12,-13,-11,-13,-16,90,82,74,1029,1024,1016,NA,NA,NA,42,27,55,0,NA,NA,303
"5000","2014-1-15",5,-4,-13,-1,-3,-9,93,77,52,1018,1005,1000,NA,NA,NA,71,32,89,22.86,NA,NA,272
"5001","2014-1-16",-9,-12,-15,-3,-12,-17,98,82,69,1027,1021,1007,NA,NA,NA,63,40,84,0.25,NA,NA,308
"5002","2014-1-17",1,-7,-15,-1,-8,-15,100,87,68,1023,1013,1008,NA,NA,NA,53,13,66,0,NA,NA,229
"5003","2014-1-18",2,-2,-6,-1,-3,-7,92,82,72,1019,1012,1004,NA,NA,NA,52,34,61,11.94,NA,NA,287
"5004","2014-1-19",1,-3,-7,-2,-3,-6,91,80,62,1010,1005,1000,NA,NA,NA,42,23,53,5.08,NA,NA,290
"5005","2014-1-20",-18,-21,-24,-1,-19,-27,99,85,72,1037,1029,1010,NA,NA,NA,53,27,64,0.51,NA,NA,322
"5006","2014-1-21",-7,-16,-24,-9,-12,-20,98,89,80,1029,1023,1019,NA,NA,NA,47,26,55,0.25,NA,NA,280
"5007","2014-1-22",-22,-26,-29,-11,-26,-32,91,76,62,1045,1038,1024,NA,NA,NA,45,23,61,0,NA,NA,2
"5008","2014-1-23",1,-16,-32,-2,-19,-35,90,80,64,1045,1030,1014,NA,NA,NA,35,13,47,0.25,NA,NA,201
"5009","2014-1-24",2,-7,-15,0,-2,-6,95,89,82,1017,1012,1008,NA,NA,NA,47,29,55,9.91,NA,NA,307
"5010","2014-1-25",2,-5,-12,1,-7,-13,95,87,77,1021,1010,1000,NA,NA,NA,72,24,90,2.03,NA,NA,335
"5011","2014-1-26",-12,-19,-28,-3,-20,-31,99,81,62,1035,1020,1004,NA,NA,NA,61,43,76,0.25,NA,NA,329
"5012","2014-1-27",-24,-28,-32,-28,-31,-35,81,73,57,1037,1036,1035,NA,NA,NA,29,19,NA,3.05,NA,NA,305
"5013","2014-1-28",-14,-22,-30,-17,-24,-32,83,75,59,1034,1025,1011,NA,NA,NA,21,14,NA,19.56,NA,NA,233
"5014","2014-1-29",-10,-14,-19,-12,-16,-21,85,80,66,1009,1006,1004,NA,NA,NA,42,23,52,10.16,NA,NA,309
"5015","2014-1-30",-20,-22,-25,-22,-24,-28,89,78,61,1020,1017,1010,NA,NA,NA,40,24,52,3.3,NA,NA,313
"5016","2014-1-31",-12,-18,-25,-16,-21,-28,91,79,60,1018,1013,1008,NA,NA,NA,45,18,55,11.43,NA,NA,262
"5017","2014-2-1",-13,-17,-20,-16,-19,-22,85,80,67,1024,1022,1018,NA,NA,NA,26,21,29,1.52,NA,NA,298
"5018","2014-2-2",-12,-16,-20,-13,-17,-22,88,80,65,1022,1020,1018,NA,NA,NA,32,13,37,0,NA,NA,274
"5019","2014-2-3",-16,-19,-23,-16,-21,-26,86,77,64,1034,1028,1022,NA,NA,NA,34,16,42,0.25,NA,NA,303
"5020","2014-2-4",-21,-24,-28,-22,-26,-30,89,78,69,1044,1040,1034,NA,NA,NA,24,14,29,0,NA,NA,307
"5021","2014-2-5",-21,-26,-29,-23,-28,-32,88,78,67,1045,1044,1042,NA,NA,NA,32,19,34,0,NA,NA,308
"5022","2014-2-6",-16,-19,-23,-21,-23,-27,85,72,56,1035,1026,1019,NA,NA,NA,29,24,40,10.92,NA,NA,276
"5023","2014-2-7",-18,-22,-26,-23,-26,-30,80,66,47,1020,1017,1016,NA,NA,NA,14,11,NA,0.25,NA,NA,305
"5024","2014-2-8",-18,-23,-28,-21,-24,-29,89,79,64,1033,1027,1020,NA,NA,NA,21,10,NA,0,NA,NA,327
"5025","2014-2-9",-23,-27,-32,-26,-30,-34,87,77,63,1036,1034,1033,NA,NA,NA,19,13,NA,0.76,NA,NA,300
"5026","2014-2-10",-17,-25,-33,-19,-28,-36,85,76,60,1034,1030,1020,NA,NA,NA,24,10,NA,15.49,NA,NA,135
"5027","2014-2-11",-9,-16,-23,-12,-19,-24,93,84,74,1024,1014,1006,NA,NA,NA,39,23,48,9.91,NA,NA,280
"5028","2014-2-12",-15,-20,-26,-16,-22,-27,90,83,67,1025,1012,996,NA,NA,NA,48,19,60,0.51,NA,NA,140
"5029","2014-2-13",-18,-22,-27,-20,-24,-31,84,79,68,1015,1013,1008,NA,NA,NA,26,14,NA,0,NA,NA,105
"5030","2014-2-14",-8,-16,-23,-10,-18,-26,93,86,71,1019,1014,1005,NA,NA,NA,21,11,NA,11.18,NA,NA,143
"5031","2014-2-15",-13,-17,-21,-12,-17,-23,99,86,71,1023,1016,1005,NA,NA,NA,32,14,34,6.6,NA,NA,58
"5032","2014-2-16",-2,-12,-21,-6,-13,-22,95,88,73,1019,1008,1002,NA,NA,NA,45,31,55,17.78,NA,NA,143
"5033","2014-2-17",4,-4,-12,-2,-6,-10,86,72,48,1006,1001,997,NA,NA,NA,26,19,42,7.87,NA,NA,252
"5034","2014-2-18",-1,-8,-14,-5,-8,-14,94,81,61,1009,1005,998,NA,NA,NA,26,13,37,5.08,NA,NA,271
"5035","2014-2-19",-2,-6,-11,-3,-8,-11,96,86,69,1005,1000,996,NA,NA,NA,34,16,45,7.37,NA,NA,127
"5036","2014-2-20",-16,-20,-24,-12,-19,-27,90,83,69,1016,1012,1003,NA,NA,NA,35,24,40,0.25,NA,NA,341
"5037","2014-2-21",-18,-22,-27,-21,-26,-30,89,80,68,1021,1016,1014,NA,NA,NA,26,10,NA,0.25,NA,NA,322
"5038","2014-2-22",-15,-21,-27,-18,-23,-29,89,81,68,1029,1025,1021,NA,NA,NA,29,18,NA,0,NA,NA,307
"5039","2014-2-23",-21,-24,-27,-24,-27,-31,84,78,66,1036,1034,1029,NA,NA,NA,27,21,NA,0,NA,NA,305
"5040","2014-2-24",-21,-26,-31,-25,-29,-33,80,74,61,1036,1035,1032,NA,NA,NA,27,18,NA,0,NA,NA,295
"5041","2014-2-25",-21,-26,-32,-24,-28,-34,81,76,61,1040,1036,1029,NA,NA,NA,24,16,NA,0,NA,NA,295
"5042","2014-2-26",-14,-20,-26,-18,-21,-28,91,74,53,1026,1021,1016,NA,NA,NA,39,21,47,8.64,NA,NA,299
"5043","2014-2-27",-14,-22,-31,-18,-26,-34,91,75,54,1024,1016,1006,NA,NA,NA,26,10,NA,3.56,NA,NA,142
"5044","2014-2-28",-21,-26,-32,-20,-27,-36,91,77,61,1036,1023,1006,NA,NA,NA,45,26,48,0,NA,NA,312
"5045","2014-3-1",-27,-33,-38,-32,-37,-42,80,68,53,1043,1041,1037,NA,NA,NA,32,19,NA,0.25,NA,NA,301
"5046","2014-3-2",-23,-28,-33,-28,-33,-38,76,65,45,1041,1039,1035,NA,NA,NA,21,13,NA,0,NA,NA,297
"5047","2014-3-3",-17,-22,-27,-19,-23,-31,87,78,60,1033,1027,1024,NA,NA,NA,23,13,NA,0.51,NA,NA,107
"5048","2014-3-4",-14,-17,-19,-16,-18,-21,92,83,71,1025,1024,1023,NA,NA,NA,29,23,37,0.25,NA,NA,119
"5049","2014-3-5",-8,-12,-16,-9,-13,-16,97,86,72,1024,1018,1010,NA,NA,NA,32,23,NA,2.03,NA,NA,126
"5050","2014-3-6",-9,-12,-18,-9,-12,-19,95,89,81,1019,1011,1009,NA,NA,NA,26,16,NA,3.05,NA,NA,21
"5051","2014-3-7",-14,-22,-29,-16,-23,-31,93,82,68,1031,1028,1021,NA,NA,NA,21,13,NA,0.25,NA,NA,348
"5052","2014-3-8",3,-9,-22,-1,-8,-16,90,82,67,1029,1019,1007,NA,NA,NA,21,14,NA,22.61,NA,NA,182
"5053","2014-3-9",6,0,-7,1,-1,-4,86,73,52,1006,1004,1001,NA,NA,NA,23,16,35,5.08,NA,NA,262
"5054","2014-3-10",2,-1,-4,0,-2,-4,94,85,71,1014,1009,1004,NA,NA,NA,21,14,NA,0,NA,NA,297
"5055","2014-3-11",1,-4,-11,-2,-6,-11,95,90,78,1025,1021,1014,NA,NA,NA,24,16,NA,0.25,NA,NA,298
"5056","2014-3-12",4,-3,-10,1,-4,-10,97,82,67,1022,1016,1010,NA,NA,NA,24,11,NA,7.37,NA,NA,261
"5057","2014-3-13",2,1,0,1,-1,-2,90,81,71,1009,1005,1003,NA,NA,NA,40,21,60,5.84,NA,NA,282
"5058","2014-3-14",-2,-3,-4,1,-3,-6,100,90,80,1016,1012,1008,NA,NA,NA,35,24,48,0,NA,NA,45
"5059","2014-3-15",-5,-9,-13,-6,-11,-16,99,81,65,1032,1027,1016,NA,NA,NA,34,27,NA,0,NA,NA,129
"5060","2014-3-16",8,-2,-12,1,-2,-6,100,82,50,1026,1013,1003,NA,NA,NA,34,26,45,17.27,NA,NA,229
"5061","2014-3-17",4,0,-4,1,-1,-3,99,89,71,1008,1002,999,NA,NA,NA,14,8,NA,0,NA,NA,319
"5062","2014-3-18",2,-1,-4,-1,-3,-4,100,88,66,1017,1014,1008,NA,NA,NA,34,18,47,0,NA,NA,301
